"1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
0.0311418685121107,0.0102389078498294,0.0398671096345515,0.00675675675675676,0.00986842105263158,0.0293159609120521,0.0347003154574132,0.00920245398773006,0.024390243902439,0.0305810397553517,0.0157232704402516,0.0315186246418338,0.0363128491620112,0.021978021978022,0.0134770889487871,0.0252525252525253,0.0344827586206897,0.00968523002421308,0.0162037037037037,0.021505376344086,0.0294736842105263,0.0289855072463768,0.0273109243697479,0.0207900207900208,0.0439330543933054,0.0553191489361702,0.0568927789934354,0.110091743119266,0.0412371134020619,0.0817941952506596,0.0195530726256983,0.0351351351351351,0.0190735694822888
0.0173010380622837,0.0202702702702703,0.0332225913621262,0.0134228187919463,0.0163398692810458,0.0228013029315961,0.021875,0.0181268882175227,0.0363636363636364,0.0306748466257669,0.0189274447949527,0.0319767441860465,0.0311614730878187,0.0165289256198347,0.0134408602150538,0.0277777777777778,0.0320987654320988,0.0145278450363196,0.0115740740740741,0.0214132762312634,0.0293501048218029,0.0372670807453416,0.0147991543340381,0.0291060291060291,0.0336134453781513,0.0676532769556025,0.0638766519823789,0.104408352668213,0.038860103626943,0.082010582010582,0.0224089635854342,0.0380434782608696,0.0302197802197802
0.023972602739726,0.0133779264214047,0.042483660130719,0.0134228187919463,0.0132013201320132,0.0164473684210526,0.0344827586206897,0.0152905198776758,0.0245398773006135,0.0276073619631902,0.0157232704402516,0.0373563218390805,0.0338983050847458,0.0192307692307692,0.0134408602150538,0.0277777777777778,0.0321782178217822,0.0145631067961165,0.00930232558139535,0.0256959314775161,0.0273684210526316,0.0372670807453416,0.029723991507431,0.0253164556962025,0.0297872340425532,0.0576923076923077,0.0701754385964912,0.0979020979020979,0.0439276485788114,0.0769230769230769,0.0223463687150838,0.043360433604336,0.00826446280991736
0.0138888888888889,0.0168350168350168,0.0524590163934426,0.0102040816326531,0.0132450331125828,0.0164473684210526,0.0311526479750779,0.0213414634146341,0.0276923076923077,0.0276073619631902,0.0156739811912226,0.0345821325648415,0.028328611898017,0.021978021978022,0.0107816711590297,0.035264483627204,0.0248756218905473,0.0144927536231884,0.0116009280742459,0.0214592274678112,0.0335429769392034,0.04375,0.0278372591006424,0.0212765957446809,0.0426439232409382,0.051948051948052,0.0619469026548673,0.0909090909090909,0.0435897435897436,0.0868421052631579,0.0224089635854342,0.0353260869565217,0.0356164383561644
0.00706713780918728,0.0202702702702703,0.043046357615894,0.0268456375838926,0.0132013201320132,0.0099009900990099,0.0246913580246914,0.0179640718562874,0.039039039039039,0.018348623853211,0.0218068535825545,0.0346820809248555,0.028328611898017,0.021978021978022,0.0134048257372654,0.0303030303030303,0.0297029702970297,0.0169082125603865,0.0116279069767442,0.021505376344086,0.0315789473684211,0.0353430353430353,0.0169851380042463,0.0292887029288703,0.0379746835443038,0.0639658848614073,0.0551876379690949,0.103926096997691,0.0438144329896907,0.082010582010582,0.0196078431372549,0.032520325203252,0.0190735694822888
0.0205479452054795,0.00671140939597315,0.0493421052631579,0.0168918918918919,0.00993377483443709,0.0165016501650165,0.0282131661442006,0.0212121212121212,0.033434650455927,0.0214723926380368,0.0219435736677116,0.0289855072463768,0.0280898876404494,0.0273972602739726,0.00810810810810811,0.0327455919395466,0.0297029702970297,0.0121065375302663,0.0138888888888889,0.0150214592274678,0.0334029227557411,0.0351239669421488,0.0253164556962025,0.0251572327044025,0.0421940928270042,0.0515021459227468,0.0676855895196507,0.099537037037037,0.0411311053984576,0.0815789473684211,0.0250696378830084,0.035230352303523,0.00819672131147541
0.0313588850174216,0.00341296928327645,0.033112582781457,0.0302013422818792,0.0133333333333333,0.01,0.0373831775700935,0.0153846153846154,0.0339506172839506,0.0185185185185185,0.0220125786163522,0.0317919075144509,0.0254957507082153,0.0247252747252747,0.0161290322580645,0.0252525252525253,0.0320987654320988,0.00968523002421308,0.0184757505773672,0.0129032258064516,0.0271398747390397,0.0390946502057613,0.0189473684210526,0.0374220374220374,0.0317796610169492,0.0639658848614073,0.066079295154185,0.102325581395349,0.038860103626943,0.0846560846560847,0.0196629213483146,0.0271739130434783,0
0.0244755244755245,0.0068259385665529,0.0361842105263158,0.0234113712374582,0.0132013201320132,0.0132013201320132,0.0340557275541796,0.0243161094224924,0.0307692307692308,0.0217391304347826,0.0189274447949527,0.0317919075144509,0.028328611898017,0.0247252747252747,0.0135135135135135,0.030379746835443,0.0297766749379653,0.0121065375302663,0.0116009280742459,0.0171306209850107,0.0271966527196653,0.0411522633744856,0.0295983086680761,0.023109243697479,0.025369978858351,0.0634249471458774,0.0655021834061135,0.106235565819861,0.0439276485788114,0.0822281167108753,0.0196629213483146,0.0271739130434783,0
0.0138888888888889,0.0168350168350168,0.0491803278688525,0.00675675675675676,0.0228758169934641,0.0230263157894737,0.0284810126582278,0.0123076923076923,0.0277777777777778,0.0277777777777778,0.0158227848101266,0.0319767441860465,0.0311614730878187,0.0247933884297521,0.0107816711590297,0.0302267002518892,0.0321782178217822,0.00970873786407767,0.0092378752886836,0.0213675213675214,0.0292275574112735,0.0391752577319588,0.0190274841437632,0.0311850311850312,0.0380549682875264,0.0598290598290598,0.0615384615384615,0.101851851851852,0.0438144329896907,0.082010582010582,0.0196078431372549,0.0297297297297297,0.013550135501355
0.0246478873239437,0.0136054421768707,0.0397350993377483,0.0168350168350168,0.0132450331125828,0.0165016501650165,0.0315457413249211,0.00617283950617284,0.036697247706422,0.0337423312883436,0.0189873417721519,0.0261627906976744,0.0280898876404494,0.0273972602739726,0.0108108108108108,0.035264483627204,0.027363184079602,0.0121359223300971,0.0116009280742459,0.0214132762312634,0.0335429769392034,0.0291060291060291,0.0189473684210526,0.029045643153527,0.0442105263157895,0.0597014925373134,0.0594713656387665,0.099537037037037,0.0411311053984576,0.0842105263157895,0.0223463687150838,0.02710027100271,0.00813008130081301
0.0210526315789474,0.0170068027210884,0.04,0.0101010101010101,0.0165016501650165,0.0198019801980198,0.0220125786163522,0.0182926829268293,0.0393939393939394,0.0308641975308642,0.0158730158730159,0.0261627906976744,0.0338983050847458,0.0193905817174515,0.0134048257372654,0.0251889168765743,0.0369458128078818,0.0145631067961165,0.0116279069767442,0.0193548387096774,0.0314465408805031,0.031055900621118,0.029535864978903,0.023109243697479,0.0379746835443038,0.0597014925373134,0.0703296703296703,0.0934579439252336,0.0438144329896907,0.0740740740740741,0.0277777777777778,0.024390243902439,0.0108108108108108
0.0246478873239437,0.0068259385665529,0.040133779264214,0.0238907849829352,0.0100334448160535,0.0231788079470199,0.0314465408805031,0.0121951219512195,0.0333333333333333,0.0307692307692308,0.0126582278481013,0.0347826086956522,0.0255681818181818,0.021978021978022,0.0134408602150538,0.0302267002518892,0.0320987654320988,0.00968523002421308,0.0162037037037037,0.0172043010752688,0.0292887029288703,0.045360824742268,0.0234042553191489,0.023109243697479,0.0295983086680761,0.0550847457627119,0.0718954248366013,0.0997679814385151,0.0438144329896907,0.0793650793650794,0.0223463687150838,0.018970189701897,0.00537634408602151
0.0210526315789474,0.00340136054421769,0.0463576158940397,0.0135135135135135,0.0132013201320132,0.0295081967213115,0.0282131661442006,0.0121212121212121,0.0242424242424242,0.0393939393939394,0.0189274447949527,0.0290697674418605,0.0254237288135593,0.0273224043715847,0.0108108108108108,0.0326633165829146,0.0272952853598015,0.0121065375302663,0.0138888888888889,0.0236051502145923,0.0294117647058824,0.0372670807453416,0.0191082802547771,0.0167364016736402,0.0481171548117155,0.0554371002132196,0.0722100656455142,0.0932400932400932,0.0411311053984576,0.0815789473684211,0.0222841225626741,0.0351351351351351,0.0243243243243243
0.0177935943060498,0.0136986301369863,0.043046357615894,0.0202702702702703,0.0133779264214047,0.0234113712374582,0.0253164556962025,0.0214067278287462,0.0247678018575851,0.0307692307692308,0.0158227848101266,0.0346820809248555,0.0227272727272727,0.0302197802197802,0.00813008130081301,0.035264483627204,0.0248138957816377,0.0169082125603865,0.0116279069767442,0.0172043010752688,0.0335429769392034,0.0331262939958592,0.0190274841437632,0.0208333333333333,0.0460251046025105,0.0662393162393162,0.0662251655629139,0.0957943925233645,0.0439276485788114,0.0769230769230769,0.0250696378830084,0.029810298102981,0.0135869565217391
0.0209059233449477,0.0168350168350168,0.0463576158940397,0.0102040816326531,0.0166112956810631,0.0231788079470199,0.0285714285714286,0.0093167701863354,0.037037037037037,0.0277777777777778,0.0158227848101266,0.0317919075144509,0.0311614730878187,0.0220994475138122,0.00810810810810811,0.0277777777777778,0.0345679012345679,0.0121359223300971,0.0115740740740741,0.0257510729613734,0.0274261603375527,0.0289855072463768,0.0189473684210526,0.016597510373444,0.0352697095435685,0.0838574423480084,0.0618101545253863,0.0976744186046512,0.0412371134020619,0.0870712401055409,0.0196629213483146,0.0326086956521739,0.0163934426229508
0.025,0.0173010380622837,0.0402684563758389,0.0136986301369863,0.0134228187919463,0.0233333333333333,0.0192307692307692,0.024024024024024,0.0276073619631902,0.0305810397553517,0.0125786163522013,0.0373563218390805,0.0311614730878187,0.0193370165745856,0.00808625336927224,0.0251889168765743,0.0368550368550369,0.0121065375302663,0.0138888888888889,0.0214592274678112,0.0273109243697479,0.0289256198347107,0.0272536687631027,0.0270833333333333,0.0442105263157895,0.0513918629550321,0.0698689956331878,0.0997679814385151,0.0463917525773196,0.0822281167108753,0.0196629213483146,0.0326086956521739,0.0355191256830601
0.0245614035087719,0.0068259385665529,0.0431893687707641,0.0203389830508475,0.0133779264214047,0.0264900662251656,0.0284810126582278,0.0122699386503067,0.027355623100304,0.0305810397553517,0.0157232704402516,0.0289855072463768,0.0253521126760563,0.0273224043715847,0.0107816711590297,0.0251256281407035,0.0343980343980344,0.0144927536231884,0.0115473441108545,0.0235546038543897,0.0357142857142857,0.0353430353430353,0.0234042553191489,0.0210970464135021,0.0315789473684211,0.0635593220338983,0.0767543859649123,0.0868544600938967,0.0437017994858612,0.0817941952506596,0.0251396648044693,0.0353260869565217,0.00273972602739726
0.027972027972028,0.00677966101694915,0.0328947368421053,0.0232558139534884,0.0132450331125828,0.0262295081967213,0.0251572327044025,0.0150602409638554,0.0333333333333333,0.0275229357798165,0.0188679245283019,0.0259365994236311,0.0309859154929577,0.0247252747252747,0.0107816711590297,0.0277777777777778,0.0345679012345679,0.0121359223300971,0.00928074245939675,0.0278372591006424,0.029535864978903,0.0291666666666667,0.029535864978903,0.0167714884696017,0.050314465408805,0.0579399141630901,0.0596026490066225,0.0997679814385151,0.0438144329896907,0.0846560846560847,0.0196629213483146,0.035230352303523,0.0109289617486339
0.0137931034482759,0.0100671140939597,0.0423452768729642,0.0299003322259136,0.0066006600660066,0.0296052631578947,0.0284810126582278,0.00914634146341463,0.033434650455927,0.0244648318042813,0.021875,0.0260869565217391,0.0364145658263305,0.0220994475138122,0.010840108401084,0.0328282828282828,0.0272952853598015,0.0121065375302663,0.0139211136890951,0.021505376344086,0.0273684210526316,0.0372670807453416,0.0169491525423729,0.025,0.0441176470588235,0.0662393162393162,0.0620842572062084,0.0955710955710956,0.0412371134020619,0.0844327176781003,0.0224089635854342,0.0353260869565217,0.010958904109589
0.0245614035087719,0.0102040816326531,0.026578073089701,0.0267558528428094,0.0163934426229508,0.0164473684210526,0.0309597523219814,0.0181818181818182,0.0363636363636364,0.0244648318042813,0.0188087774294671,0.0259365994236311,0.0337078651685393,0.0192307692307692,0.00808625336927224,0.0350877192982456,0.0321782178217822,0.0121359223300971,0.0139211136890951,0.0193548387096774,0.0252100840336134,0.0391752577319588,0.0295983086680761,0.0231578947368421,0.0274841437632135,0.0697674418604651,0.0616740088105727,0.0951276102088167,0.0487179487179487,0.082010582010582,0.0196078431372549,0.029810298102981,0.00543478260869565
0.0277777777777778,0.00677966101694915,0.0363036303630363,0.0133779264214047,0.0163398692810458,0.019672131147541,0.031055900621118,0.0213414634146341,0.0338461538461538,0.0215384615384615,0.0188087774294671,0.0289017341040462,0.030812324929972,0.0192307692307692,0.0134408602150538,0.0351758793969849,0.0297766749379653,0.0121065375302663,0.0116009280742459,0.019271948608137,0.0354906054279749,0.0435684647302905,0.0213675213675214,0.0126849894291755,0.0377358490566038,0.0658174097664544,0.0572687224669604,0.103926096997691,0.0438144329896907,0.0767195767195767,0.0278551532033426,0.0326086956521739,0.0300546448087432
0.0175438596491228,0.0068259385665529,0.0493421052631579,0.00677966101694915,0.0198019801980198,0.0231023102310231,0.03125,0.0152439024390244,0.0305810397553517,0.0215384615384615,0.021875,0.028735632183908,0.0337078651685393,0.021978021978022,0.00806451612903226,0.0376884422110553,0.0297766749379653,0.0121359223300971,0.0139211136890951,0.0150537634408602,0.0313807531380753,0.0434782608695652,0.0297872340425532,0.0211416490486258,0.0339702760084926,0.0599571734475375,0.0662251655629139,0.0909090909090909,0.0435897435897436,0.0868421052631579,0.0224089635854342,0.0353260869565217,0.0164383561643836
0.0137931034482759,0.00668896321070234,0.0521172638436482,0.0101351351351351,0.0132013201320132,0.00980392156862745,0.0401234567901235,0.0212765957446809,0.0185185185185185,0.0364741641337386,0.0188087774294671,0.0344827586206897,0.0197183098591549,0.0326975476839237,0.0135135135135135,0.0253164556962025,0.0345679012345679,0.0145631067961165,0.0116279069767442,0.0193548387096774,0.0294117647058824,0.0330578512396694,0.0147679324894515,0.024896265560166,0.0396659707724426,0.0634249471458774,0.0678336980306346,0.104166666666667,0.0439276485788114,0.0795755968169761,0.0252100840336134,0.0408719346049046,0.00550964187327824
0.0172413793103448,0.00673400673400673,0.0559210526315789,0.0170648464163823,0.00668896321070234,0.0165562913907285,0.0345911949685535,0.018348623853211,0.0246153846153846,0.0243161094224924,0.0186335403726708,0.0316091954022989,0.0337078651685393,0.0247252747252747,0.0108108108108108,0.0277777777777778,0.0320987654320988,0.0120772946859903,0.0162037037037037,0.0129032258064516,0.0334029227557411,0.0331262939958592,0.0336842105263158,0.0168067226890756,0.0357894736842105,0.0721868365180467,0.0598669623059867,0.0976744186046512,0.0438144329896907,0.082010582010582,0.0196078431372549,0.035230352303523,0.0218579234972678
0.0283687943262411,0.013840830449827,0.0336700336700337,0.0204081632653061,0.00666666666666667,0.0298013245033113,0.0316455696202532,0.0153846153846154,0.0276923076923077,0.0276923076923077,0.0189274447949527,0.031700288184438,0.0309859154929577,0.0192837465564738,0.0135135135135135,0.030379746835443,0.0297766749379653,0.0121359223300971,0.0116009280742459,0.01931330472103,0.0293501048218029,0.0392561983471074,0.0190274841437632,0.0250521920668058,0.0357142857142857,0.0593220338983051,0.0655021834061135,0.106235565819861,0.0387596899224806,0.0817941952506596,0.0251396648044693,0.0326086956521739,0.00819672131147541
0.0211267605633803,0.0102389078498294,0.0501672240802676,0.0173010380622837,0.0135135135135135,0.020066889632107,0.0220820189274448,0.0212765957446809,0.0306748466257669,0.0246913580246914,0.0157232704402516,0.031700288184438,0.0308988764044944,0.0219178082191781,0.0107816711590297,0.0327455919395466,0.0321782178217822,0.0145631067961165,0.0116279069767442,0.0193548387096774,0.0294117647058824,0.0371900826446281,0.025369978858351,0.010482180293501,0.0332640332640333,0.0712788259958071,0.0612691466083151,0.110599078341014,0.038860103626943,0.0793650793650794,0.0223463687150838,0.035230352303523,0.00273224043715847
0.0314685314685315,0.0103448275862069,0.0405405405405405,0.0137931034482759,0.0134680134680135,0.0166112956810631,0.0283018867924528,0.00914634146341463,0.0391566265060241,0.0275229357798165,0.0188679245283019,0.0345821325648415,0.028328611898017,0.0165289256198347,0.0161290322580645,0.0303030303030303,0.0321782178217822,0.00970873786407767,0.0162037037037037,0.0171673819742489,0.0334728033472803,0.0289855072463768,0.0273684210526316,0.0208768267223382,0.0209643605870021,0.06875,0.0759219088937093,0.0974477958236659,0.0437017994858612,0.079155672823219,0.0222841225626741,0.0378378378378378,0
0.028169014084507,0.0102739726027397,0.0334448160535117,0.0271186440677966,0.00673400673400673,0.033112582781457,0.0286624203821656,0.0123839009287926,0.0307692307692308,0.0185185185185185,0.025,0.0288184438040346,0.028169014084507,0.021978021978022,0.00806451612903226,0.0376884422110553,0.0272952853598015,0.0121065375302663,0.0138568129330254,0.01931330472103,0.0313807531380753,0.0371900826446281,0.0232558139534884,0.0209205020920502,0.0420168067226891,0.0426439232409382,0.0799136069114471,0.0974477958236659,0.0437017994858612,0.0817941952506596,0.0251396648044693,0.0326086956521739,0
0.0249110320284698,0.00346020761245675,0.05,0.0206185567010309,0.0135135135135135,0.02,0.0222222222222222,0.0242424242424242,0.0305810397553517,0.0246153846153846,0.0157728706624606,0.0347826086956522,0.0198300283286119,0.0245901639344262,0.010752688172043,0.0301507537688442,0.0320197044334975,0.0168674698795181,0.0139211136890951,0.0236559139784946,0.0232067510548523,0.0412371134020619,0.0211864406779661,0.0209643605870021,0.0378151260504202,0.0702127659574468,0.0508849557522124,0.105990783410138,0.038659793814433,0.0868421052631579,0.0196078431372549,0.032520325203252,0
0.0140350877192982,0.0135135135135135,0.0495049504950495,0.0136518771331058,0.0166112956810631,0.0198675496688742,0.0313479623824451,0.0121580547112462,0.0304878048780488,0.0216049382716049,0.0188087774294671,0.0401146131805158,0.0282485875706215,0.0192837465564738,0.00806451612903226,0.037593984962406,0.0297766749379653,0.0145631067961165,0.0116009280742459,0.021505376344086,0.0273684210526316,0.031055900621118,0.0189075630252101,0.031055900621118,0.0442105263157895,0.0512820512820513,0.0656455142231947,0.103926096997691,0.0438144329896907,0.0793650793650794,0.0167597765363128,0.032345013477089,0.0189189189189189
0.0175438596491228,0.0168918918918919,0.040133779264214,0.0136518771331058,0.0164473684210526,0.0231023102310231,0.0250783699059561,0.0151515151515152,0.0303951367781155,0.0308641975308642,0.0189274447949527,0.0345821325648415,0.0254237288135593,0.0163934426229508,0.0132978723404255,0.0325814536340852,0.0345679012345679,0.0121359223300971,0.0116009280742459,0.01931330472103,0.0271966527196653,0.0350515463917526,0.0273684210526316,0.0250521920668058,0.0421940928270042,0.0556745182012848,0.0482456140350877,0.118451025056948,0.041343669250646,0.0767195767195767,0.0278551532033426,0.0326086956521739,0.0355191256830601
0.0242214532871972,0.0101351351351351,0.0394736842105263,0.00671140939597315,0.0228758169934641,0.0165016501650165,0.0282131661442006,0.018348623853211,0.036697247706422,0.0278637770897833,0.019047619047619,0.0261627906976744,0.0309859154929577,0.0219178082191781,0.010752688172043,0.0277078085642317,0.0369458128078818,0.0145631067961165,0.00930232558139535,0.0236051502145923,0.0315126050420168,0.0436590436590437,0.0171306209850107,0.0231578947368421,0.0317796610169492,0.0447761194029851,0.0754310344827586,0.0990783410138249,0.0485933503836317,0.0765171503957784,0.025,0.027027027027027,0.0378378378378378
0.0274914089347079,0.00337837837837838,0.0459016393442623,0.0101010101010101,0.0165016501650165,0.0231023102310231,0.028391167192429,0.0153846153846154,0.0247678018575851,0.0305810397553517,0.0188087774294671,0.0318840579710145,0.0310734463276836,0.021978021978022,0.010752688172043,0.0302267002518892,0.0271604938271605,0.0168674698795181,0.0115740740740741,0.0235546038543897,0.0336134453781513,0.0291060291060291,0.0274261603375527,0.0167364016736402,0.0355648535564854,0.0654008438818565,0.0678336980306346,0.0974477958236659,0.0411311053984576,0.0842105263157895,0.0251396648044693,0.0326086956521739,0.0217983651226158
0.0206896551724138,0.0133779264214047,0.0423452768729642,0.0166112956810631,0.0131147540983607,0.0262295081967213,0.0284810126582278,0.0122699386503067,0.0216049382716049,0.0365853658536585,0.0126582278481013,0.0345821325648415,0.0169971671388102,0.0271739130434783,0.0107238605898123,0.037593984962406,0.0297029702970297,0.0121065375302663,0.0138888888888889,0.0214592274678112,0.0252100840336134,0.037037037037037,0.0189873417721519,0.0166320166320166,0.0435684647302905,0.0611814345991561,0.065359477124183,0.0967741935483871,0.0510204081632653,0.0817941952506596,0.0223463687150838,0.02710027100271,0.018970189701897
0.0209059233449477,0.0100334448160535,0.0388349514563107,0.0264026402640264,0.0131147540983607,0.0196078431372549,0.03125,0.0154320987654321,0.0276073619631902,0.0247678018575851,0.0157728706624606,0.031700288184438,0.0308988764044944,0.0137741046831956,0.0213333333333333,0.0303030303030303,0.0297029702970297,0.0120772946859903,0.00925925925925926,0.0170940170940171,0.0354166666666667,0.0330578512396694,0.0293501048218029,0.0104166666666667,0.0601659751037344,0.0623655913978495,0.0555555555555556,0.0976744186046512,0.0412371134020619,0.0844327176781003,0.0196078431372549,0.02710027100271,0
0.0309278350515464,0.0101351351351351,0.033112582781457,0.0234113712374582,0.00986842105263158,0.0229508196721311,0.0314465408805031,0.00920245398773006,0.0338461538461538,0.0246913580246914,0.0157728706624606,0.0286532951289398,0.0280898876404494,0.0218579234972678,0.0160857908847185,0.0326633165829146,0.0297029702970297,0.0145278450363196,0.0115740740740741,0.0256959314775161,0.0210526315789474,0.0411522633744856,0.0211416490486258,0.0146137787056367,0.0458333333333333,0.048728813559322,0.0757575757575758,0.099537037037037,0.0437017994858612,0.0765171503957784,0.0277777777777778,0.02710027100271,0
0.0277777777777778,0.00675675675675676,0.0394736842105263,0.0166666666666667,0.0065359477124183,0.0354838709677419,0.028125,0.00611620795107034,0.0396341463414634,0.0185185185185185,0.0220125786163522,0.031700288184438,0.0254957507082153,0.021978021978022,0.0161290322580645,0.0327455919395466,0.0272952853598015,0.0121065375302663,0.0138888888888889,0.0214592274678112,0.0293501048218029,0.0349794238683128,0.0210526315789474,0.0228690228690229,0.0355648535564854,0.0613107822410148,0.0589519650655022,0.107798165137615,0.0437017994858612,0.0765171503957784,0.025,0.0405405405405405,0
